frequency1,frequency2,frequency3,aux1,aux2,aux3,dual1,dual2,dual3,max_freq,capacity,request1,anomaly
2.02119411,2.723280396,1.557876292,2.021109328,2.723153222,1.557664336,1.702384179,2.553576269,4.255960448,10,20,2,0
2.021188908,2.723222586,1.557866116,2.021116478,2.723113942,1.557685043,1.702456608,2.553684913,4.256141521,10,20,2,0
2.021184463,2.723173199,1.557857424,2.021122587,2.723080385,1.557702734,1.702518484,2.553777727,4.256296211,10,20,2,0
2.021180665,2.723131006,1.55785,2.021127805,2.723051716,1.557717849,1.702571345,2.553857017,4.256428362,10,20,2,0
2.02117742,2.723094961,1.557843657,2.021132262,2.723027223,1.557730761,1.702616503,2.553924755,4.256541258,10,20,2,0
2.021174648,2.723064167,1.557838239,2.021136069,2.723006299,1.557741793,1.702655082,2.553982622,4.256637704,10,20,2,0
2.021172279,2.72303786,1.55783361,2.021139322,2.722988424,1.557751217,1.702688039,2.554032058,4.256720097,10,20,2,0
2.021170255,2.723015386,1.557829657,2.0211421,2.722973153,1.557759268,1.702716194,2.554074291,4.256790486,10,20,2,0
2.021168526,2.722996186,1.557826279,2.021144473,2.722960107,1.557766147,1.702740247,2.554110371,4.256850618,10,20,2,0
2.02116705,2.722979784,1.557823393,2.021146501,2.722948961,1.557772023,1.702760796,2.554141193,4.256901989,10,20,2,0
2.021165787,2.722965771,1.557820929,2.021148233,2.72293944,1.557777043,1.70277835,2.554167525,4.256945874,10,20,2,0
2.021164709,2.7229538,1.557818823,2.021149713,2.722931305,1.557781332,1.702793346,2.554190019,4.256983366,10,20,2,0
2.021163788,2.722943573,1.557817024,2.021150977,2.722924356,1.557784996,1.702806158,2.554209237,4.257015394,10,20,2,0
2.021163001,2.722934837,1.557815487,2.021152057,2.72291842,1.557788126,1.702817102,2.554225654,4.257042756,10,20,2,0
2.021162329,2.722927373,1.557814175,2.021152979,2.722913348,1.5577908,1.702826452,2.554239679,4.257066131,10,20,2,0
2.021161755,2.722920997,1.557813053,2.021153767,2.722909015,1.557793084,1.70283444,2.55425166,4.2570861,10,20,2,0
2.021161264,2.72291555,1.557812095,2.02115444,2.722905314,1.557795035,1.702841264,2.554261896,4.25710316,10,20,2,0
2.021160845,2.722910896,1.557811277,2.021155015,2.722902152,1.557796703,1.702847093,2.55427064,4.257117734,10,20,2,0
2.021160487,2.722906921,1.557810577,2.021155507,2.722899451,1.557798127,1.702852074,2.55427811,4.257130184,10,20,2,0
2.021160181,2.722903525,1.55780998,2.021155927,2.722897143,1.557799344,1.702856328,2.554284492,4.25714082,10,20,2,0
2.02115992,2.722900623,1.55780947,2.021156285,2.722895171,1.557800383,1.702859963,2.554289944,4.257149907,10,20,2,0
2.021159696,2.722898145,1.557809034,2.021156591,2.722893487,1.557801271,1.702863068,2.554294602,4.257157669,10,20,2,0
2.021159506,2.722896027,1.557808661,2.021156853,2.722892048,1.55780203,1.70286572,2.55429858,4.257164301,10,20,2,0
2.021159343,2.722894218,1.557808343,2.021157077,2.722890819,1.557802678,1.702867986,2.55430198,4.257169966,10,20,2,0
2.021159203,2.722892673,1.557808071,2.021157267,2.722889769,1.557803232,1.702869922,2.554304883,4.257174806,10,20,2,0
2.021159085,2.722891353,1.557807839,2.021157431,2.722888872,1.557803704,1.702871576,2.554307364,4.25717894,10,20,2,0
2.021158983,2.722890225,1.557807641,2.02115757,2.722888106,1.557804109,1.702872989,2.554309483,4.257182472,10,20,2,0
2.021158896,2.722889261,1.557807471,2.021157689,2.722887451,1.557804454,1.702874196,2.554311294,4.25718549,10,20,2,0
2.021158822,2.722888438,1.557807327,2.021157791,2.722886892,1.557804749,1.702875227,2.554312841,4.257188068,10,20,2,0
2.021158759,2.722887735,1.557807203,2.021157878,2.722886414,1.557805001,1.702876108,2.554314162,4.25719027,10,20,2,0
2.021158704,2.722887134,1.557807097,2.021157952,2.722886005,1.557805216,1.702876861,2.554315291,4.257192151,10,20,2,0
2.021158658,2.722886621,1.557807007,2.021158015,2.722885657,1.5578054,1.702877503,2.554316255,4.257193759,10,20,2,0
2.021158619,2.722886183,1.55780693,2.02115807,2.722885359,1.557805557,1.702878053,2.554317079,4.257195132,10,20,2,0
2.021158585,2.722885808,1.557806864,2.021158116,2.722885104,1.557805691,1.702878522,2.554317783,4.257196305,10,20,2,0
2.021158556,2.722885488,1.557806808,2.021158155,2.722884887,1.557805806,1.702878923,2.554318384,4.257197307,10,20,2,0
2.021158531,2.722885215,1.55780676,2.021158189,2.722884701,1.557805904,1.702879265,2.554318898,4.257198163,10,20,2,0
2.021158511,2.722884981,1.557806719,2.021158218,2.722884543,1.557805987,1.702879558,2.554319336,4.257198894,10,20,2,0
2.021158492,2.722884782,1.557806684,2.021158243,2.722884407,1.557806059,1.702879808,2.554319711,4.257199519,10,20,2,0
2.021158477,2.722884611,1.557806654,2.021158264,2.722884291,1.55780612,1.702880021,2.554320032,4.257200053,10,20,2,0
2.021158464,2.722884466,1.557806628,2.021158282,2.722884192,1.557806172,1.702880203,2.554320305,4.257200509,10,20,2,0
2.021158453,2.722884341,1.557806606,2.021158297,2.722884108,1.557806217,1.702880359,2.554320539,4.257200898,10,20,2,0
2.021158443,2.722884235,1.557806587,2.02115831,2.722884035,1.557806255,1.702880492,2.554320738,4.257201231,10,20,2,0
2.021158435,2.722884144,1.557806572,2.021158321,2.722883974,1.557806287,1.702880606,2.554320909,4.257201515,10,20,2,0
2.021158428,2.722884067,1.557806558,2.021158331,2.722883921,1.557806315,1.702880703,2.554321055,4.257201758,10,20,2,0
2.021158422,2.722884001,1.557806546,2.021158339,2.722883876,1.557806339,1.702880786,2.554321179,4.257201965,10,20,2,0
2.021158417,2.722883944,1.557806536,2.021158346,2.722883838,1.557806359,1.702880857,2.554321286,4.257202143,10,20,2,0
2.021158413,2.722883896,1.557806528,2.021158352,2.722883805,1.557806376,1.702880918,2.554321376,4.257202294,10,20,2,0
2.021158409,2.722883854,1.557806521,2.021158357,2.722883777,1.557806391,1.702880969,2.554321454,4.257202423,10,20,2,0
2.021158406,2.722883819,1.557806514,2.021158361,2.722883753,1.557806404,1.702881014,2.55432152,4.257202534,10,20,2,0
2.021158403,2.722883789,1.557806509,2.021158365,2.722883732,1.557806415,1.702881051,2.554321577,4.257202628,10,20,2,0
2.021158401,2.722883763,1.557806504,2.021158369,2.722883715,1.557806424,1.702881084,2.554321625,4.257202709,10,20,2,0
2.021158399,2.722883741,1.557806501,2.021158371,2.7228837,1.557806432,1.702881111,2.554321667,4.257202778,10,20,2,0
2.021158397,2.722883722,1.557806497,2.021158374,2.722883687,1.557806438,1.702881135,2.554321702,4.257202837,10,20,2,0
2.021158396,2.722883706,1.557806494,2.021158375,2.722883676,1.557806444,1.702881155,2.554321732,4.257202887,10,20,2,0
2.021158394,2.722883692,1.557806492,2.021158377,2.722883667,1.557806449,1.702881172,2.554321758,4.25720293,10,20,2,0
2.021158393,2.722883681,1.55780649,2.021158379,2.722883659,1.557806453,1.702881187,2.55432178,4.257202967,10,20,2,0
2.021158392,2.722883671,1.557806488,2.02115838,2.722883652,1.557806457,1.702881199,2.554321799,4.257202998,10,20,2,0
2.021158392,2.722883662,1.557806487,2.021158381,2.722883646,1.55780646,1.70288121,2.554321815,4.257203025,10,20,2,0
2.021158391,2.722883655,1.557806485,2.021158382,2.722883641,1.557806462,1.702881219,2.554321829,4.257203048,10,20,2,0
2.021158391,2.722883649,1.557806484,2.021158383,2.722883637,1.557806465,1.702881227,2.55432184,4.257203067,10,20,2,0
2.02115839,2.722883643,1.557806483,2.021158384,2.722883633,1.557806467,1.702881234,2.55432185,4.257203084,10,20,2,0
2.02115839,2.722883639,1.557806483,2.021158384,2.72288363,1.557806468,1.702881239,2.554321859,4.257203098,10,20,2,0
2.021158389,2.722883635,1.557806482,2.021158384,2.722883628,1.55780647,1.702881244,2.554321866,4.25720311,10,20,2,0
2.021158389,2.722883632,1.557806481,2.021158385,2.722883625,1.557806471,1.702881248,2.554321873,4.257203121,10,20,2,0
2.021158389,2.722883629,1.557806481,2.021158385,2.722883624,1.557806472,1.702881252,2.554321878,4.25720313,10,20,2,0
2.021158388,2.722883626,1.55780648,2.021158385,2.722883622,1.557806473,1.702881255,2.554321882,4.257203137,10,20,2,0
2.021158388,2.722883624,1.55780648,2.021158386,2.72288362,1.557806473,1.702881258,2.554321886,4.257203144,10,20,2,0
2.021158388,2.722883622,1.55780648,2.021158386,2.722883619,1.557806474,1.70288126,2.55432189,4.257203149,10,20,2,0
2.021158388,2.722883621,1.557806479,2.021158386,2.722883618,1.557806475,1.702881262,2.554321892,4.257203154,10,20,2,0
3.062832448,2.722891262,1.55779868,2.953183391,2.558417677,1.283676038,1.812530319,2.718795478,4.531325796,10,20,2,3
3.118311689,2.613189091,1.527792268,3.028040532,2.477782355,1.302114375,1.902801476,2.854202214,4.75700369,10,20,2,3
3.117319704,2.541237796,1.516337939,3.041527994,2.427550231,1.326858664,1.978593186,2.967889779,4.946482965,10,20,2,3
3.113194455,2.486610252,1.507223234,3.04886099,2.390110055,1.346389571,2.042926651,3.064389977,5.107316628,10,20,2,3
3.109361686,2.441941308,1.499382225,3.054548085,2.359720906,1.362348222,2.097740252,3.146610378,5.244350631,10,20,2,3
3.105995349,2.404457194,1.49261727,3.059234894,2.334316513,1.375716134,2.144500706,3.216751059,5.361251766,10,20,2,3
3.103120869,2.372556964,1.486847529,3.063218223,2.312702995,1.387090914,2.184403352,3.276605029,5.461008381,10,20,2,3
3.100723173,2.345361479,1.481912496,3.066665633,2.294275169,1.396768646,2.218460893,3.327691339,5.546152232,10,20,2,3
3.098659908,2.322159216,1.477688246,3.069594714,2.278561424,1.40502526,2.247526087,3.371289131,5.618815218,10,20,2,3
3.097002139,2.302409923,1.474118358,3.0721692,2.265160515,1.412036011,2.272359026,3.408538539,5.680897565,10,20,2,3
3.095506321,2.285521851,1.471030659,3.074309927,2.253727259,1.418039674,2.29355542,3.44033313,5.73388855,10,20,2,3
3.094224817,2.271109144,1.468393651,3.076132958,2.243971355,1.423164003,2.311647279,3.467470918,5.779118197,10,20,2,3
3.093130118,2.258808847,1.466141024,3.077688439,2.235646329,1.427536827,2.327088958,3.490633436,5.817722394,10,20,2,3
3.092195321,2.248311402,1.464216973,3.079015863,2.228542214,1.431268326,2.340268416,3.510402625,5.850671041,10,20,2,3
3.091397176,2.239352636,1.46257377,3.080148697,2.222479916,1.434452571,2.351516896,3.527275344,5.87879224,10,20,2,3
3.090715763,2.231707056,1.461170564,3.081115473,2.21730662,1.437169838,2.361117186,3.541675779,5.902792965,10,20,2,3
3.090134048,2.225182194,1.459972407,3.081940537,2.212891927,1.439488629,2.369310697,3.553966046,5.923276744,10,20,2,3
3.089637474,2.219613785,1.458949415,3.082644665,2.209124571,1.441467392,2.376303507,3.56445526,5.940758767,10,20,2,3
3.089213592,2.214861624,1.458076034,3.083245581,2.205909606,1.443156004,2.382271519,3.573407278,5.955678796,10,20,2,3
3.088851782,2.210806069,1.457330427,3.083758419,2.203166024,1.444597018,2.387364882,3.581047323,5.968412205,10,20,2,3
3.088542959,2.207345005,1.456693931,3.084196086,2.200824695,1.445826748,2.391711755,3.587567633,5.979279388,10,20,2,3
3.088279372,2.20439129,1.456150601,3.084569602,2.198826635,1.446876178,2.395421524,3.593132287,5.988553811,10,20,2,3
3.088054398,2.201870553,1.455686817,3.08488837,2.19712151,1.447771746,2.398587553,3.597881329,5.996468882,10,20,2,3
3.087862387,2.199719328,1.455290946,3.085160414,2.195666369,1.448536013,2.401289526,3.601934289,6.003223815,10,20,2,3
3.087698511,2.19788345,1.454953051,3.085392583,2.194424558,1.449188232,2.403595454,3.605393181,6.008988634,10,20,2,3
3.087558648,2.196316693,1.454664649,3.085590721,2.193364802,1.449744831,2.405563381,3.608345071,6.013908452,10,20,2,3
3.087439281,2.194979606,1.454418494,3.085759815,2.192460407,1.450219829,2.407242847,3.61086427,6.018107117,10,20,2,3
3.087337408,2.193838524,1.454208402,3.085904124,2.191688598,1.450625192,2.408676131,3.613014196,6.021690327,10,20,2,3
3.08725047,2.19286472,1.454029094,3.086027282,2.191029938,1.450971124,2.409899319,3.614848978,6.024748296,10,20,2,3
3.087176266,2.192033659,1.453876056,3.086132382,2.190467834,1.451266347,2.410943202,3.616414803,6.027358005,10,20,2,3
3.087112942,2.191324429,1.453745445,3.086222079,2.189988134,1.451518288,2.411834065,3.617751098,6.029585163,10,20,2,3
3.087058899,2.190719167,1.453633975,3.086298627,2.189578758,1.451733294,2.412594337,3.618891506,6.031485844,10,20,2,3
3.087012777,2.190202631,1.453538841,3.086363953,2.189229395,1.451916781,2.413243161,3.619864742,6.033107903,10,20,2,3
3.086973417,2.189761818,1.45345765,3.086419705,2.188931249,1.452073369,2.413796874,3.620695311,6.034492185,10,20,2,3
3.086939826,2.189385624,1.453388359,3.086467283,2.18867681,1.452207001,2.414269417,3.621404126,6.035673543,10,20,2,3
3.08691116,2.189064579,1.453329223,3.086507887,2.188459671,1.452321043,2.414672689,3.622009034,6.036681724,10,20,2,3
3.086886694,2.188790596,1.453278755,3.086542539,2.188274363,1.452418367,2.415016845,3.622525267,6.037542112,10,20,2,3
3.086865816,2.188556779,1.453235685,3.086572111,2.188116221,1.452501423,2.41531055,3.622965825,6.038276375,10,20,2,3
3.086848,2.188357239,1.453198928,3.08659735,2.187981263,1.452572302,2.4155612,3.623341801,6.038903001,10,20,2,3
3.086832792,2.188186947,1.453167558,3.086618886,2.187866088,1.452632793,2.415775106,3.62366266,6.039437766,10,20,2,3
3.086819815,2.18804162,1.453140787,3.086637266,2.187767797,1.452684415,2.415957655,3.623936483,6.039894138,10,20,2,3
3.086808742,2.1879176,1.453117941,3.086652953,2.187683917,1.452728468,2.416113444,3.624170166,6.04028361,10,20,2,3
3.086799288,2.187811756,1.453098442,3.086666338,2.187612331,1.452766066,2.416246394,3.624369591,6.040615986,10,20,2,3
3.086791225,2.187721433,1.453081803,3.086677764,2.187551241,1.45279815,2.416359856,3.624539783,6.040899639,10,20,2,3
3.08678434,2.187644348,1.453067602,3.086687512,2.187499106,1.452825532,2.416456684,3.624685025,6.041141709,10,20,2,3
3.086778465,2.187578563,1.453055483,3.086695832,2.187454613,1.452848899,2.416539317,3.624808975,6.041348292,10,20,2,3
3.086773453,2.187522423,1.453045141,3.086702933,2.187416643,1.452868841,2.416609837,3.624914755,6.041524592,10,20,2,3
3.086769175,2.187474513,1.453036314,3.086708993,2.18738424,1.452885859,2.416670019,3.625005028,6.041675047,10,20,2,3
3.086765523,2.187433625,1.453028782,3.086714164,2.187356586,1.452900383,2.416721379,3.625082068,6.041803446,10,20,2,3
2.044310901,2.187458866,1.453021512,2.153989535,2.351976817,1.727218096,2.307042745,3.460564117,5.767606862,10,20,2,0
1.989660854,2.297026749,1.483801586,2.079691913,2.432073337,1.708879233,2.217011686,3.32551753,5.542529216,10,20,2,0
1.990700827,2.368867371,1.495328625,2.066245728,2.482184722,1.684190876,2.141466786,3.212200179,5.353666965,10,20,2,0
1.994885695,2.423407801,1.504462061,2.0589749,2.519541609,1.664685075,2.077377581,3.116066371,5.193443952,10,20,2,0
1.998732171,2.467832298,1.512261278,2.053349664,2.549758538,1.648805011,2.022760087,3.034140131,5.056900218,10,20,2,0
2.001983293,2.505219198,1.518930226,2.048600382,2.575144831,1.635472949,1.976142998,2.964214497,4.940357496,10,20,2,0
2.004752465,2.536993722,1.524622727,2.044563005,2.596709532,1.624149079,1.936332458,2.904498687,4.840831145,10,20,2,0
2.007111239,2.564090915,1.529478881,2.041117048,2.615099628,1.614493404,1.902326649,2.853489973,4.755816622,10,20,2,0
2.00912563,2.587227062,1.53362173,2.038176099,2.630802765,1.606247902,1.87327618,2.80991427,4.683190451,10,20,2,0
2.01085486,2.606988939,1.537156573,2.035672786,2.644215828,1.599201388,1.848458254,2.772687381,4.621145635,10,20,2,0
2.012420113,2.62385358,1.540176153,2.033615811,2.655647128,1.593165399,1.827262555,2.740893833,4.568156389,10,20,2,0
2.013696279,2.638261334,1.542749121,2.031805639,2.665425374,1.58802252,1.809153196,2.713729794,4.52288299,10,20,2,0
2.014729332,2.650591771,1.544942495,2.030205835,2.673806525,1.583633751,1.793676693,2.69051504,4.484191733,10,20,2,0
2.015666825,2.661121487,1.546818807,2.028888291,2.680953686,1.579872472,1.780455227,2.670682841,4.451138068,10,20,2,0
2.016405828,2.670089397,1.548425325,2.027710751,2.687046781,1.576687631,1.769150305,2.653725457,4.422875761,10,20,2,0
2.017134948,2.677851955,1.549785083,2.026779623,2.692318967,1.573896771,1.75950563,2.639258445,4.398764074,10,20,2,0
2.017756211,2.684413261,1.550945733,2.02599406,2.696770034,1.571540356,1.751267781,2.626901671,4.378169452,10,20,2,0
2.01817697,2.689990131,1.551942238,2.025227732,2.700566274,1.569569143,1.744217019,2.616325528,4.360542547,10,20,2,0
2.018581048,2.694743629,1.552797762,2.024613585,2.703792435,1.567879105,1.738184482,2.607276723,4.345461205,10,20,2,0
2.018984587,2.698826747,1.553537713,2.02413522,2.706552696,1.566414294,1.733033849,2.599550774,4.332584623,10,20,2,0
2.019291127,2.702323154,1.554158725,2.023694004,2.708927469,1.565165917,1.728630972,2.592946458,4.321577431,10,20,2,0
2.01955966,2.705320153,1.554690256,2.023321183,2.710962437,1.564094064,1.724869449,2.587304174,4.312173623,10,20,2,0
2.019792258,2.707883651,1.555144907,2.023004889,2.712702598,1.563176485,1.721656818,2.582485226,4.304142044,10,20,2,0
2.019992449,2.710074211,1.555533454,2.022735881,2.714189358,1.562392033,1.718913386,2.578370079,4.297283465,10,20,2,0
2.020164373,2.711945397,1.555865622,2.022506844,2.715459104,1.5617218,1.716570915,2.574856372,4.291427287,10,20,2,0
2.020311811,2.713543501,1.556149963,2.022311604,2.71654319,1.561149444,1.714571122,2.571856683,4.286427805,10,20,2,0
2.020437819,2.714908231,1.55639434,2.022144554,2.717468334,1.560661178,1.712864387,2.56929658,4.282160967,10,20,2,0
2.02054551,2.716072532,1.556600522,2.022002814,2.718258488,1.560243782,1.711407083,2.567110625,4.278517708,10,20,2,0
2.020637462,2.717066761,1.556774253,2.021882384,2.718934145,1.559886559,1.710162161,2.565243241,4.275405402,10,20,2,0
2.020713896,2.717916806,1.556925795,2.021776676,2.719510975,1.559582745,1.709099381,2.563649071,4.272748452,10,20,2,0
2.020778873,2.718642313,1.557054876,2.021686291,2.720003439,1.55932342,1.708191963,2.562287945,4.270479908,10,20,2,0
2.020834289,2.719261621,1.557164924,2.021609127,2.72042388,1.559102021,1.707417125,2.561125687,4.268542811,10,20,2,0
2.020881569,2.719790331,1.557258809,2.021543244,2.720782843,1.558912996,1.706755449,2.560133174,4.266888623,10,20,2,0
2.020921915,2.720241735,1.557338934,2.021486983,2.721089337,1.558751604,1.706190381,2.559285572,4.265475954,10,20,2,0
2.020956383,2.720627176,1.557407279,2.021438978,2.721351069,1.558613767,1.705707786,2.558561679,4.264269465,10,20,2,0
2.020985835,2.720956329,1.557465586,2.021398014,2.721574599,1.558496035,1.705295606,2.557943409,4.263239016,10,20,2,0
2.021010982,2.72123743,1.557515374,2.021363028,2.721765499,1.558395489,1.70494356,2.557415341,4.262358901,10,20,2,0
